"firm","year","Y","K","L","I"
88,15,7.85100848106081,5.40435100888374,2.82732626716237,-0.199036260832338
89,15,9.11102885047782,6.2576038363862,1.99484010524642,0.0940692240842635
90,15,9.22609818617357,4.54857470358282,9.77991547960318,0.273151974428788
91,15,10.15842544332,5.22615931243521,10.8492828157341,-0.0724568740041325
92,15,14.401679915569,8.40830925933134,9.95574418903787,0.151203639556831
93,15,10.9424361700338,6.17852732111595,7.27403469178252,-0.22975316974072
94,15,17.4449695166994,10.3265554899694,15.8733297333179,-0.0388559981150977
95,15,24.8371677942591,6.26965239162041,23.9556739677188,0.0437021970927625
96,15,11.7145502612938,6.51946715254558,4.10101964465918,0.0426420312701377
97,15,21.6770906038455,9.41828685757179,14.1329162238759,0.125269032698506
98,15,12.6316048318702,4.5121932523391,22.5944837136347,0.0328881182118778
99,15,18.0385410006817,6.3117141812491,15.2662675368989,0.192232006395395
100,15,10.0972106105183,4.75085296910626,21.9890565954447,0.251534475268253
1,16,9.16341301056031,3.94465831349937,12.4528345824773,0.175615831034889
2,16,25.6452041463693,6.72522915432487,43.950720931161,0.295242558548924
3,16,8.24426487160507,2.86418622779449,15.609859691074,0.126914439948426
4,16,18.434945059707,8.69647679417947,6.72151468167656,0.0309162398604841
5,16,14.6949810980332,5.39887960445641,22.8953442612769,-0.123293857681088
6,16,58.578448346697,10.8796181008886,131.223394313992,0.369009532056684
7,16,29.7849276458749,9.79168732143103,39.7104796717451,0.402550273946627
8,16,83.4057999420601,11.0710036899649,1119.48157739332,0.600562821754082
9,16,41.0959888651411,9.77209616663101,121.247923254734,0.14491150213865
10,16,20.9643292248159,10.2938446096542,20.719887576714,-0.173465775485286
11,16,11.4577263986455,6.52972561767355,2.10152679704144,0.291436289503715
12,16,18.425826416481,6.36411051645484,2.18964675705052,0.119743426972568
13,16,36.9757708754285,10.720195267249,66.6540291274789,0.625539879367694
14,16,7.75368354589688,3.61988346915507,8.91452615650412,-0.0471889700765628
15,16,20.943356001904,8.39596511059068,37.9170657222795,0.222967085166721
16,16,20.4901921172411,7.00292178670676,90.6572617724293,0.180038219753041
17,16,10.0970752208959,4.49748042471114,3.57898930047193,0.535783272472597
18,16,19.0675955894667,7.97733535263635,29.4568234081751,0.140289075650309
19,16,23.5071012794575,6.80920965551786,64.5222331166642,0.0640150907858067
20,16,40.0712050652349,9.1334223576229,30.6447701879537,0.62529205655483
21,16,19.4581193656655,5.60753333261493,52.6199703239334,0.140402370731751
22,16,12.4315845406467,12.1140790309708,2.0518854656512,0.142754119205618
23,16,9.50046796147235,6.47498819320302,8.69898719690727,0.146825654633767
24,16,9.85048716392904,2.83666310710385,36.6261973880854,0.0627221564812026
25,16,21.3729480611937,8.17311478752108,9.96601828149177,0.231298330659745
26,16,12.0443487386336,5.44406713285005,17.409554147923,-0.152415551767639
27,16,25.6654028852386,7.13135135514529,102.446329605819,0.243115377406876
28,16,21.3577569071577,6.58920623378858,3.11306631577277,0.448996481808717
29,16,13.5969514007661,3.69684363928423,18.0419988099164,0.214110421797909
30,16,11.1160727536566,6.38064417028292,1.69168062654439,0.352259474979956
31,16,12.2563134139096,7.41225714072783,2.22414943403601,0.423172071611431
32,16,9.71565818129321,5.33727036089079,6.84885004116401,0.451532404594488
33,16,20.8971701948138,9.07521152660259,8.77576847871379,0.262123541381703
34,16,12.2414629734744,3.69063783573578,7.59734250093515,0.19558722989472
35,16,22.483545564277,7.70982373152005,12.1374832682395,0.437505796426865
36,16,14.5177229473112,3.69483786407411,34.1300768193738,0.185414087717348
37,16,15.7837097611328,5.03831269695552,21.5846973422722,-0.126437089887797
38,16,25.6091919285147,5.05231537500884,47.1429204904571,0.294829307533425
39,16,17.3985487768939,6.84497249325504,6.25736118094259,0.0937289624200405
40,16,9.83671871828205,6.34130267819453,21.4432217786232,-0.125054249847904
41,16,11.477791342203,3.24249289314101,27.154489897862,0.165130969246055
42,16,22.8564550222313,9.40915425740115,19.1283545910683,0.168409985564206
43,16,22.638807477195,6.60474918289709,97.436869153865,0.0458332837875223
44,16,17.4251291935737,7.09109002814618,19.215626702861,0.144352246079668
45,16,10.4253134539677,5.93363007273159,28.056586348563,-0.135556826699991
46,16,9.96349996455583,4.98218273715754,5.54344994236733,-0.068875902026649
47,16,33.7762963356973,14.6585808218228,65.9813194866837,0.361012231916538
48,16,13.5439992559329,7.89534737030972,12.109085313441,0.0960138218823806
49,16,14.780481654501,2.65971445259512,11.5258016862695,0.387930874986869
50,16,10.5407375556601,4.95624015142628,2.89054043232553,0.111074893789664
51,16,23.3515035560812,7.48495266444897,101.378080168525,0.10632440300832
52,16,22.1069197953071,6.88210138190001,4.59462342791684,0.263759668983843
53,16,32.1888272397113,5.88041819604234,56.5464694841462,0.419440432805553
54,16,13.7309164837931,4.28494469994266,75.6802359744299,-0.00336448442839094
55,16,24.3047957871973,6.27153002615216,55.5101202441908,0.101679633937703
56,16,14.7186956816872,6.19771162485049,8.38196398086359,0.310146658507543
57,16,22.2353892080126,7.6276793206379,19.4504833472795,0.183809190754012
58,16,9.76640326767443,4.18629496717288,5.61663364386649,0.161735882185909
59,16,5.54282984404706,3.01449179727862,5.48229015672779,0.138811527324304
60,16,17.5587480651101,11.9689622781142,6.79256748169986,0.0360300832529591
61,16,19.8743969123672,9.27644516146587,20.2287958630649,0.354138367999039
62,16,13.2951348807868,6.8799506860735,5.99487825158976,0.130745382853567
63,16,15.1939744813198,8.73593934298778,7.6848767198326,0.0529225845274812
64,16,27.5961310356372,9.27412118131129,193.401571652629,0.0398911797120063
65,16,7.41080395695114,3.07447154871151,14.3940387661337,0.0525306697135883
66,16,32.9715966891315,12.5530848992858,43.5552815864844,0.124677836877039
67,16,9.76651555186781,4.45394176653653,5.30341245489077,-0.101675850679547
68,16,10.1451214866631,5.73969159479573,2.14931843890904,0.181405118194537
69,16,16.380709527259,6.4728398650402,10.8767418253878,0.423030702664236
70,16,11.1177159903989,8.77805322156588,19.5000509497311,0.0026723934758863
71,16,32.7463765693531,16.6113942240038,17.4293365882012,0.573069663127678
72,16,17.2331174683489,7.97726366966098,9.95265710098927,0.180367152040014
73,16,50.1480347749088,8.65165224895969,118.472554312328,0.229649242003463
74,16,40.2389579970818,7.29727303292666,28.3889132641401,0.0701058907382993
75,16,10.5262355767578,3.57072126252883,8.09188939030386,-0.0707281317893706
76,16,58.0259458398436,6.61052926649018,1036.84926656815,0.549448704669065
77,16,23.0052821532666,9.38473496527996,6.71993404725921,0.702429365491261
78,16,25.786679257061,15.3752348118696,36.4925562019412,0.523630078477774
79,16,19.7345885650933,10.3591784421821,7.09183644062372,0.456386210281617
80,16,15.746118207682,8.89535666450971,16.6506524234229,0.272664658806017
81,16,8.73271874473522,3.34825960897844,4.56946154582025,0.014053259097083
82,16,36.0876459227892,9.85679042074839,108.317886764485,0.263544615911904
83,16,30.8383160505195,9.5815715058974,38.5129504059993,0.444373310675399
84,16,6.81659821925841,3.07672552410677,8.06906376079924,0.046013961289131
85,16,10.8074379502175,8.69319530502836,10.4857919994602,0.0806224999694099
86,16,20.8758979042609,7.14857306272846,3.17554196653834,0.04924553030083
87,16,32.5766379135812,11.1546455645689,18.2542583179068,0.461596339294615
88,16,9.70852582323922,4.93509719760721,7.25475426961055,0.036782847324146
89,16,27.034343075165,6.03879286865115,91.9378729348677,0.149825285945663
90,16,17.1230509016674,4.59429794283247,8.46424449151704,0.303421857554686
91,16,9.988114640189,4.89239447280932,15.6667658050971,0.0414704047036819
92,16,29.3635921934381,8.1390974359216,430.568278966669,0.131877887859489
93,16,10.1635672426004,5.63984778531943,4.98345265082986,-0.107129134280057
94,16,26.2968428740234,9.77137171735585,10.3316075696914,-0.0041895787685713
95,16,27.0800379147796,5.99987196913215,33.7671349414495,0.5375279539075
96,16,29.2032415929786,6.23613582618843,70.1190279035472,0.213224064231455
97,16,11.8931132828264,9.0726415473917,3.81351953509283,-0.145638819301948
98,16,15.8680016737628,4.31947170793403,93.9735156131284,0.325694237902606
99,16,40.6195608635872,6.18836047858204,108.959556860219,0.541409512116614
100,16,24.7526296868673,4.7648447959192,124.055702060472,0.249587670141143
1,17,15.0508277540983,3.92304122885929,37.9505415097657,0.237134831838178
2,17,25.1863965004949,6.68421025515755,26.7688935692667,0.299697465979562
3,17,5.73519135273143,2.84789135635319,3.41615178857279,-0.0262699686702742
4,17,15.3656174740809,8.29256919433098,35.6803759504788,-0.0251581968901446
5,17,27.1761452840568,5.0056417665525,108.370625636367,0.0600879096140767
6,17,22.4092177576086,10.7046467279008,25.9602853528439,0.0600357830643241
7,17,34.7038017706345,9.70465322930611,91.8575468247583,0.326649635508686
8,17,37.9014850252181,11.1180163272208,133.927448223467,0.234329823429115
9,17,13.7548440753747,9.42840286043811,1.61503100046404,0.233811313495598
10,17,15.4664297980444,9.60568660368619,6.30342552621687,-0.0881057908613431
11,17,29.523190053432,6.49467562629359,47.7966800715942,0.199895528694371
12,17,21.8972267531938,6.16564841760466,9.2501447523371,0.150003212847084
13,17,24.9968562183005,10.8097253832543,4.01416758799772,0.311061824434439
14,17,9.91645708786359,3.39170032562075,20.6731391252508,-0.0720042009432438
15,17,16.8009444785963,8.19913394022787,9.74321816408648,0.167026987356371
16,17,27.3877114164178,6.83281391712446,83.412925906409,0.198806299323615
17,17,15.2653254022977,4.80838967594818,6.09080366886828,0.417483930606443
18,17,15.1371070045308,7.71875766065484,12.9734971578525,0.278072845914613
19,17,18.4997620927528,6.53276426352777,43.9156492623163,0.169897869183208
20,17,38.6741744863675,9.30204329629659,62.1338010093292,0.536373738607662
21,17,9.20541432500997,5.46755903671593,6.9331391644333,-0.0376898041256068
22,17,30.8079656025715,11.6511291986279,51.5625332686708,0.130409082915125
23,17,12.0136413320127,6.29806443817664,11.4425946680763,0.217903258177472
24,17,16.7906325221615,2.75755210822986,34.6475366816417,0.34372676392487
25,17,20.9758766030284,7.99575737880477,21.7668662981304,0.146429866884304
26,17,10.9210024690034,5.01944822443991,15.9009921854541,-0.0983436827126475
27,17,12.702565658604,7.0178991647949,15.7552472989199,0.223414821715252
28,17,26.841173432049,6.70874240390787,13.3981462361396,0.635589452465009
29,17,15.66738736355,3.72611187911793,10.9281911825946,-0.0476226335562226
30,17,26.353717143899,6.41387143674873,77.1469179099724,0.140169418534885
31,17,21.8691668697837,7.46481635530287,16.9466987977328,0.334390753274429
32,17,13.8144941069282,5.52193924744073,158.384798873378,0.0255254069447078
33,17,24.6953890929368,8.88357449165417,16.1917601380366,0.339727688269192
34,17,17.4025732101745,3.70169317384371,29.4518991644046,0.0484791579984417
35,17,27.1038605766192,7.76183834137091,17.6472836544983,0.204943328668275
36,17,12.1626819968902,3.69551005858775,45.3191868627779,-0.289986286263755
37,17,12.4003641425542,4.65995997221995,8.98827323623002,-0.0817200124692293
38,17,16.1863609060737,5.09452891379182,13.8150067061796,0.513148168816
39,17,22.9928428384328,6.59645283101232,8.1910058805142,0.315302930524518
40,17,12.2136694654913,5.8991832944369,6.39533700548829,0.15991623359584
41,17,23.0319261864306,3.24549921773002,145.934499087039,-0.196664300702774
42,17,40.4474093376236,9.1071065300953,41.5302362710917,0.233378798277254
43,17,11.5834732123791,6.32034500753975,3.7293687044054,0.101048922978086
44,17,13.8934793589689,6.88088777281854,3.56166736337272,0.129800884835833
45,17,8.97163806439149,5.50139174239502,3.05608028967696,-0.036069966556237
46,17,7.36438792936699,4.66419769827301,1.04151385263882,-0.0528308121056488
47,17,23.0433508319101,14.2866640126482,3.04374996247336,0.0558120321037927
48,17,15.9781577277312,7.59659382367662,43.8273613728477,-0.00465405615051218
49,17,11.9364258290905,2.91465960495224,21.0644549806541,-0.179577336081513
50,17,17.3835455860969,4.81950303764463,35.4099415022561,0.013167687341596
51,17,21.3626467501394,7.21702943423484,25.8611196895663,0.0640903725930581
52,17,21.282499068833,6.80175598178886,12.4447314855711,0.35896116250628
53,17,19.896711204184,6.00583771904577,46.2265347333552,0.205407158648461
54,17,18.7735726231007,4.06733298051713,29.0875019720785,0.0649445510978492
55,17,20.3494137673214,6.05963315878225,14.3200946285969,0.113941968678163
56,17,13.2444234321496,6.19797270211551,51.0645410886785,-0.0650543054565042
57,17,29.0165604598611,7.43010454536002,26.7810039917914,0.115351618934553
58,17,11.4884985667802,4.13871610100014,12.3117034065903,-0.225996808103757
59,17,10.7134032826338,3.00257873473899,51.0012863504202,0.231539144755583
60,17,32.7481311229134,11.4065442474615,54.0986768455537,0.133781817867154
61,17,31.8845629600069,9.16676127139161,316.053070389506,0.140393104886785
62,17,17.9254509929312,6.66669853462339,20.6154757103439,0.237465807754916
63,17,11.9664001176759,8.35206496036587,3.85588498676223,0.169628867009109
64,17,13.0877855195464,8.85030630195773,1.33057195827697,-0.0237596731317349
65,17,6.75380231369107,2.97327864098953,5.07815158245339,0.0261152433246265
66,17,19.9578360262315,12.0501084911986,6.7141855421852,0.190594046558061
67,17,11.4044493294251,4.12956882753016,14.6063802419159,0.18161883529221
68,17,18.9211536032477,5.63411213325048,5.95961007985369,0.217160066877435
69,17,24.239207700772,6.57222857445243,51.0419028166382,0.333688624498986
70,17,23.8303105441452,8.34182295396347,22.8825586256066,-0.00640956730542874
71,17,70.2615534214169,16.3538941759313,179.087036189728,0.196968720155664
72,17,30.3194751807857,7.75876763821794,53.3210557143005,0.221863270500338
73,17,21.1541082680022,8.44871887851517,15.3229366469554,0.153759013660614
74,17,25.4334558077109,7.00251527201863,103.047574714889,0.20559475535345
75,17,12.8866159223184,3.32145706761301,18.4760847488456,0.0316222086230754
76,17,29.2556062162857,6.82945150783474,77.5049880611682,0.419837081975361
77,17,40.1694497865357,9.61792758250722,12.3857988521872,0.4165734251541
78,17,28.8687762364095,15.1301031497539,22.3489269321093,0.394332992576534
79,17,25.9040678251695,10.2976057303546,51.0736179022281,0.293894428710064
80,17,21.0769154151781,8.72325349009024,12.3268493301786,0.180369496477289
81,17,8.21159632079432,3.1948998876266,11.9907109638069,0.0798416660433713
82,17,46.0616350587712,9.62749551562287,81.732167246581,0.261748622999515
83,17,15.6473945880643,9.54686624127793,7.79542902376429,0.386755527994733
84,17,4.76147853330219,2.96890320919056,1.8707167803476,-0.0914735773307725
85,17,20.219906182934,8.33915803974635,7.25912371631956,0.365119288762838
86,17,18.6348931722382,6.84038993989287,7.48694893996132,0.358978895010955
87,17,18.67914901052,11.058509625635,2.78086852340527,0.262066101331349
88,17,11.0686925284891,4.725125185051,3.00962333598113,0.237570736299713
89,17,11.9715171685885,5.88667851116425,0.889439262661582,0.294823176081607
90,17,16.9636728350523,4.66800490324553,16.8277702423592,0.00699117381122755
91,17,12.7390883794085,4.68924515387253,126.513900721188,-0.00500270914906377
92,17,24.751295612582,7.86402045198501,11.0537456622812,0.176647851139892
93,17,11.0899973986671,5.2507262617734,46.8854164813571,-0.160603753302187
94,17,32.7922067786894,9.27861355271949,161.207159983937,0.140901703189241
95,17,25.5712830298616,6.23740632458305,45.4094988089022,0.231340464001072
96,17,15.0299642095162,6.13755309911047,14.2365930832827,-0.0200950144442728
97,17,22.8182554831709,8.47337065072017,45.0889517307363,0.14693265828888
98,17,27.5361759150896,4.42919236043993,44.234465628528,0.249075364299786
99,17,22.873855669374,6.42035196676956,39.8409358481724,0.43228227355149
100,17,18.8157209447369,4.77619022626439,19.1523126295923,0.260624237365144
1,18,10.1230577112754,3.9640239992545,10.713295959555,0.286736186444035
2,18,14.3033267764261,6.64969720837924,1.57550449485125,0.287458084017535
3,18,8.57576909912782,2.67922681986526,2.56524913641185,0.181155314501975
4,18,22.4214311811366,7.85278253772429,14.8024382320216,0.207049358917008
5,18,13.7412113453676,4.81544758783896,18.0826865875615,0.165933678005547
6,18,23.3907560284076,10.2294501745701,18.5426389530469,0.240228341577604
7,18,23.0336123021854,9.54607020334949,5.89561826417102,0.26117533880903
8,18,28.1798201525171,10.7964453342888,16.5955799573938,0.504840937583346
9,18,38.9710790658814,9.1907940309118,146.010031768655,0.0988624525985352
10,18,33.980676387454,9.03729648264053,48.9410230464933,0.140524539632473
11,18,20.6449793711675,6.36983737367328,22.2736273766108,0.223985462651192
12,18,32.9101545968437,6.00736920957151,62.4212879027239,0.27150048471234
13,18,38.1495081383534,10.580300938526,97.4209375825559,0.251984091261344
14,18,13.7305679914998,3.15011110839647,13.3700516403388,0.102126789117199
15,18,10.7149038140985,7.95620423057285,8.86906315714073,0.200037517634357
16,18,22.0490576563687,6.68997952059185,36.1088502221276,0.00292075937500785
17,18,18.4447905297381,4.98545412275722,32.3435835032327,0.35411756737705
18,18,9.26566313053813,7.61089262353671,4.95052295161645,-0.136517275532233
19,18,19.2248928090741,6.37602391953459,28.4294775121262,0.143423805910132
20,18,23.5446900756654,9.37331487008942,3.19348599518999,0.39662721401243
21,18,8.69132025461381,5.15649128075453,1.74618897314821,-0.136816290249822
22,18,20.9036826528606,11.1989818216116,19.3301369463728,-0.0910473057061886
23,18,11.5481422873281,6.20106447444528,8.00650667642108,0.276897811603821
24,18,6.57953886969529,2.96340126674324,1.21847029311796,0.144163986261163
25,18,19.6349627073937,7.74239937674884,11.0031622919269,0.0478481586730819
26,18,11.0453843491641,4.67013213050527,11.5243141341325,0.00118394665904636
27,18,7.13514110043148,6.89041902827041,11.1332791597401,-0.158874622899517
28,18,37.2245348651786,7.00889473617749,224.568953750519,0.382037107347662
29,18,8.00008926939234,3.49218365160581,25.0559487621321,0.0171325055221288
30,18,11.352888986363,6.23334728344617,2.9944788583607,0.319201815189914
31,18,14.5679339918741,7.42596629081215,5.28940406274014,0.206856910113578
32,18,12.5101568258468,5.27136769201341,6.07344890252082,-0.0377947671383841
33,18,27.0762502905992,8.77912345534065,14.3888269623436,0.383120202726819
34,18,14.9386239478543,3.56508767314997,17.3921363503033,0.195562974825461
35,18,16.7557311057856,7.57868975297064,7.29610067934072,0.297289195594155
36,18,8.9590332967919,3.22074826939461,9.7788728849398,-0.234697530027838
37,18,7.85639532497214,4.34524196113972,3.39644816202167,-0.229668841250494
38,18,23.1481054357047,5.35295063691823,95.4228780904409,0.286863441001542
39,18,24.564771485317,6.58193311998623,20.4700882233156,0.347864712863593
40,18,15.525075923482,5.7641403633109,27.7902122044601,0.03132140998181
41,18,10.2177237652874,2.88655995614074,9.71956020924324,0.016807581355209
42,18,20.1862236927382,8.88513000186778,8.46819723780203,0.222333632412011
43,18,13.8888454288902,6.10537668014085,11.7075723790163,0.213318779324748
44,18,19.3358386736711,6.66664426901345,53.6970802565829,0.0639442622516395
45,18,10.8291000541842,5.19025218871903,10.6142341858349,0.0765114344109095
46,18,11.217357220082,4.37815700125371,17.0912859449468,0.201216165107483
47,18,27.7867876422019,13.6281428441196,52.022938691895,0.227111024173142
48,18,20.8764344825962,7.21211007634227,18.3937669767959,0.172423946703484
49,18,5.30988023669283,2.58934928862311,2.50655112497031,0.0440423561135639
50,18,6.87530413304776,4.59169557310399,5.87973838874202,0.0241023440326503
51,18,17.9181078793584,6.92026833511615,7.69455055171179,-0.033589389756505
52,18,16.835226302401,6.82062934520569,63.0140806276544,-0.00677667442045421
53,18,27.6003321313352,5.91095299174195,23.8733806494065,0.407867299684819
54,18,17.4076747831887,3.92891088258913,23.1340925001201,0.200620683719078
55,18,15.8824275299422,5.8705934695213,21.0093741395063,0.139944418251474
56,18,13.9112487360264,5.82301976155323,7.06818238486411,0.07660641100811
57,18,15.0430688798385,7.17395093702657,12.8994380727021,0.169740080970362
58,18,8.14248780460184,3.70578348784638,3.41450121766587,-0.191448428155773
59,18,13.5393807922824,3.08398894275763,10.5228358936779,0.152855183301432
60,18,35.96354360537,10.9699988529555,83.5013444419597,0.0775467671121752
61,18,22.7680382945448,8.84881631270882,18.547663605608,0.357610471961862
62,18,12.923459059373,6.57082941564714,14.1648499960454,0.216233746572215
63,18,18.4756368176568,8.10409057935668,10.7383482863445,0.096100402818024
64,18,17.7559232194901,8.38403131372811,23.2041614773595,0.0193311626518333
65,18,4.1049857239368,2.85072995226468,1.8286542909231,0.0443153251377011
66,18,23.8200577629253,11.6381971131967,54.8424281823007,0.0915642387152753
67,18,5.76288908245634,4.10470922144586,9.2093958763039,0.102055420851131
68,18,12.0079002376593,5.56956659346539,1.00543029393479,0.230456086063946
69,18,18.2052731714374,6.57730577022879,9.54010970841563,0.295663730284186
70,18,18.8748310233403,7.91832223895987,4.91829377976438,0.261593426227533
71,18,33.1702643951436,15.7331681872904,68.2440340642635,0.533051234071856
72,18,25.67024005256,7.59269252680738,117.013987394603,0.227431308019728
73,18,22.4440062068361,8.18004194825003,19.6063917435059,0.0468036853761289
74,18,15.8161529219356,6.85798426377115,9.89683545403513,0.0165834447093382
75,18,10.9308443514764,3.18700642285544,54.4142014295043,-0.198185465104207
76,18,28.0194171772741,6.90781601441836,18.1457230852485,0.137928222455006
77,18,52.0338754581475,9.55360462853596,131.809568990345,0.31947881964389
78,18,37.2709770916398,14.7679309848427,17.7849739717259,0.382819257727651
79,18,29.7777371203118,10.0766198725469,18.2220126472444,0.518807489149147
80,18,19.8296061246746,8.46746031206302,20.8041669315058,0.285689616114528
81,18,9.52130870911537,3.11499655928864,41.7759994966393,-0.201635593667709
82,18,32.1729347222207,9.40786936284124,84.1380452606297,0.262567573193939
83,18,28.4859144025713,9.45627845720877,44.119618108095,0.413341911746929
84,18,7.93503178468154,2.72898447140026,59.6267341508468,-0.212390309914797
85,18,12.1318910126301,8.28731942652188,6.40107431724957,0.0071875466706659
86,18,23.3320750206382,6.85734933790918,11.9792861620914,0.296161535649278
87,18,33.1510582112236,10.7676502456846,53.9376174766954,0.161970814014059
88,18,12.9296000150662,4.72643966209816,12.6989618258013,0.103106252917068
89,18,16.427655167076,5.88716776168765,21.071423740191,0.116857994949826
90,18,11.1043728376956,4.44159583189448,4.97181874949191,-0.0691211690081958
91,18,10.6981163582917,4.44978018702984,7.84433374926928,-0.180757882728542
92,18,17.598632572405,7.64746728052565,28.1703262590209,0.133146395404719
93,18,12.6423004619308,4.82758619538254,134.646098524007,-0.224076803959814
94,18,20.70722208843,8.95558457827276,26.1953831914835,0.178196109856205
95,18,26.4001124072035,6.15687647235496,23.6831357419482,0.227761212986888
96,18,15.8638392521464,5.81058042971067,60.5222774171346,0.125667978681452
97,18,36.9398802664745,8.19663477647304,126.62409486902,0.129899957917849
98,18,14.9458637703539,4.45680810671772,8.43806876068733,0.145533459372555
99,18,22.8750923979765,6.53161664198257,8.00079007635629,0.292409357481531
100,18,15.1526845701063,4.79800495231631,51.700912907071,0.111292696911271
1,19,14.765584965986,4.05255898573581,5.80744986269151,0.48212986952956
2,19,20.5168633952299,6.60467043197781,50.3149094798309,0.392339712173725
3,19,6.80079726973194,2.72642079337397,2.29286526969542,0.205404817300259
4,19,17.0720644844369,7.66719276975508,65.3520343513985,0.0157560021872617
5,19,17.8149921323436,4.74060888645255,17.917197856398,0.198876027529924
6,19,27.0569578406285,9.9582060074192,7.24211453777952,0.269328924039834
7,19,25.5164111414208,9.32994203199104,99.1933066187492,0.104789533688954
8,19,51.8058573027505,10.7614640051577,39.6478108310358,0.438568264118591
9,19,25.5233522853495,8.83011678196475,43.0139436374918,0.142869020614171
10,19,16.6370383823992,8.72595619814098,4.29339375396848,0.138360539410898
11,19,12.1930834653435,6.27533096764081,27.4546428586535,0.00764960842335878
12,19,26.0890622771735,5.97850123380528,46.4713041317288,0.348584851159974
13,19,24.9800067039547,10.303269982861,42.092331629632,0.347310300545071
14,19,9.16237219350908,3.09473234209385,3.2093665692472,0.17023499179519
15,19,20.5678137236866,7.75843153667856,73.1963188823181,0.109239212062078
16,19,5.27070666452603,6.35840130393727,0.91666279405112,-0.0173414978853387
17,19,30.2105195628425,5.09029898399641,44.1249263594333,0.181389758500603
18,19,18.0667764515366,7.09383071682764,44.6800481379231,-0.106504004636699
19,19,30.5936553969922,6.20064652946799,143.00528357734,0.281142955578383
20,19,43.5723763865159,9.30127634059738,124.893483050655,0.553278710571716
21,19,8.02512553836578,4.76185042646698,0.747311763980568,0.143839554695824
22,19,18.4366155511419,10.5479854248249,15.4785013711319,0.0609405027153765
23,19,10.0888708555279,6.16790906232684,1.40600327978875,0.341937080928323
24,19,12.509907604729,2.95939518966724,37.5384728206249,0.024478608855643
25,19,14.6076523845626,7.40312756658448,28.2637512606831,-0.0135785730582994
26,19,9.49056812112844,4.43780947063905,12.5976840054817,-0.0390527028148116
27,19,10.539527411579,6.38702345395737,2.27318686002492,-0.116692941614465
28,19,20.2489135696347,7.04048710671627,13.6426433596458,0.333624380858519
29,19,10.9909514105367,3.33470697454764,6.48727793503864,-0.0529182449714848
30,19,39.7186259197677,6.24088173446378,100.615287898964,0.348387596999048
31,19,25.4715222847802,7.26152488638512,51.3867438005554,0.273795867112941
32,19,8.82210745168728,4.97000454027435,3.33548254293559,-0.0082937975239884
33,19,25.8168979318099,8.72328748530044,26.0019497110825,-0.0794185982909602
34,19,11.260355666111,3.58239626431793,6.36830043497591,0.0653129013334969
35,19,39.3645198984431,7.49704446091626,78.1207364572679,0.388572181509842
36,19,10.2019688161733,2.82501332589704,5.80337597838883,0.0362123020939341
37,19,10.9878025750467,3.89831102183224,11.0368164708281,-0.150325412245308
38,19,21.1692454600412,5.37216654607386,19.1287978682307,0.367897753471296
39,19,9.18341880246464,6.60070117685051,1.70673414078768,0.44028333774361
40,19,9.03571642916534,5.50725475512716,30.5546401672034,-0.100303186203666
41,19,5.38192251712011,2.75903953968891,6.49852435347512,0.0836409419651253
42,19,29.4034126422142,8.66320713418641,23.2957187159336,0.271491880280939
43,19,21.6757869647071,6.01342662545856,67.4915770620187,0.219006353863441
44,19,31.6248920558387,6.39725631781441,60.9390613453464,0.279291920948575
45,19,9.83658543979797,5.00725101369399,9.03023228650583,0.0314743005209718
46,19,15.1085325336319,4.36046531629851,121.628040215077,0.0302325341895924
47,19,33.6581604431054,13.1738467260868,24.9574499615246,0.355920915757684
48,19,12.4556734172509,7.02392851922864,21.6259168749796,-0.0431570772686379
49,19,13.9119131051378,2.50392418030552,45.705590065657,0.0582258795796779
50,19,11.7619655455806,4.38621313848144,4.13023706906079,0.064877119563052
51,19,15.3888026189385,6.54066552860384,18.5844844996491,0.107003966767379
52,19,15.1297955612682,6.47282120352495,3.74732723781964,0.142764193262089
53,19,16.0770798534651,6.02327264183967,24.6831642336581,-0.0410887482096188
54,19,11.4983238539289,3.93308602217875,24.1043011502088,0.0957119118658872
55,19,25.2101953572785,5.71700821429671,98.2825270339523,0.0148155372737366
56,19,20.4540452253627,5.60847518448367,8.02718613695071,0.260648679377787
57,19,21.5635593303922,6.9849934711456,5.48190277021298,0.407231267186823
58,19,11.4323183538266,3.32904588529828,31.8070862912912,0.140206130109329
59,19,9.0236089978624,3.08264467892118,12.7101567031156,0.309611141545644
60,19,17.1584386496109,10.4990456774199,5.30836803981532,0.218404466668296
61,19,23.3625443479219,8.76398596903524,4.51623458608247,0.218968801235035
62,19,24.8459165247442,6.45852169143699,60.7690633574542,0.00600711546964199
63,19,18.6722577514542,7.79498645320687,12.0765152643942,0.0237857424856844
64,19,20.0951878212353,7.98416091069353,5.07355566905008,0.265718621308058
65,19,12.8861598376704,2.75250877978914,54.5743136495678,-0.02890403895324
66,19,26.0327349968694,11.1478514962522,40.5983185050542,0.228732698965626
67,19,18.3016596725798,4.0015291812247,84.0586182974043,0.385625724916671
68,19,13.0243514973044,5.52154434985607,3.23872151646569,0.427284602773117
69,19,30.7863827884171,6.54410421200154,98.8810573837186,0.136937829264976
70,19,17.6294096155897,7.78399955323941,43.1252170254575,0.095345890490827
71,19,41.8974184673381,15.4795610119977,42.7965455456378,0.196886242830819
72,19,21.9315884779505,7.44048920848674,12.5204697276852,0.496919269224549
73,19,32.4184007648534,7.81784353621365,224.704996867791,0.0601717866631973
